SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
1037,,3.5 out of 5 stars,"11,390.00",Android,White-Champagne,,0.6 x 7.2 x 14.2 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (900/2100 MHz ), LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-04-07
1038,,3.8 out of 5 stars,,,,,12.7 x 0.9 x 6.3 cm,,,2016-04-07
1039,,3.4 out of 5 stars,"5,490.00",android,black,,18.5 x 10.1 x 8.7 cm,,"SIM Slot(s)		Dual SIM, GSM+GSM, Processor		Quad core, 1.2 GHz, Chipset: Qualcomm Snapdragon, RAM		1 GB, Internal Memory		4 GB, Expandable Memory		Yes, Up to 32 GB, Screen Size		5.0 Inch, Screen Resolution		480 x 854 pixels, Display Type		IPS LCD, Main Camera		Yes, 8 MP,  	Front Camera		Yes, 1.3 MP, Battery   Capacity		2000 mAH, Li-ion",2016-04-07
1040,,,,Android,White,2 GB,15.1 x 0.6 x 7.6 cm,"GSM, 3G, HSPA, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, eCompass, Proximity sensor, E-mail",2016-04-07
1041,,3.7 out of 5 stars,"19,799.00",android,Black,,16.4 x 9 x 5.8 cm,,"Android v5 (Lollipop) OS, 13 MP Primary Camera, 5 MP Secondary Camera, Dual Sim (LTE + GSM), 5.5 inch Touchscreen, 2.3 GHz Intel Atom Z3580 Quad Core Processor, Expandable Storage Capacity of 64 GB, 4G (LTE) - 150 Mbps HSDPA, 50 Mbps HSUPA",2016-04-07
1042,,,"5,238.00","Android, jellyBean, Android^jellyBean",White,256 MB,13.7 x 1 x 6.8 cm,HSDPA,"Expandable Memory Upto 32GB, Connectivity: GSM/GPRS/EDGE: 900/1800MHz,UMTS/WCDMA/HSPA: 2100MHz, Bluetooth V 3.0 with A2DP support, Micro USB Support",2016-04-07
1043,,3.3 out of 5 stars,"9,900.00",Android,Black,512 MB,12.6 x 1.1 x 6.5 cm,"GSM, (900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, Accelerometer, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-07
1044,,4 out of 5 stars,"22,799.00","Android, Kitkat",Gold,2 GB,15.1 x 0.6 x 7.6 cm,"GSM, HSPA, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, eCompass, Proximity sensor, E-mail, Expandable Memory: 64GB",2016-04-07
1045,,3.7 out of 5 stars,"19,990.00","Android, Lollipop",Mint,2 GB,15 x 0.8 x 7.7 cm,"GSM, (900/850/1900/2100 MHz), UMTS, HSPA+, 3G, (850/900/1800/1900 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 128GB",2016-04-07
1046,,3.4 out of 5 stars,,"Android, Jellybean",Black+Silver,512 MB,17 x 9.6 x 5.6 cm,"GSM, GPRS, 3G, WiFi","Music Player, Video Player, FM Radio, GPS, G sensor, Proximity sensor, Light sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-07
1047,,3.5 out of 5 stars,"6,990.00","Android, Jellybean",Pure White,512 MB,14.1 x 1 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), WiFi","Music Player, Video Player, FM Radio, GPS, G sensor, Proximity sensor, Light sensor, eCompass, E-mail, Dual SIM",2016-04-07
1048,,3.3 out of 5 stars,"4,999.00","Android, Jellybean",White-Silver,256 MB,7.7 x 1 x 15.5 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, G sensor, E-mail, Dual SIM",2016-04-07
1049,,4 out of 5 stars,"57,400.00",Android,Gold Platinum,,15.3 x 0.8 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), HSDPA, 3G, (850/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Single SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, RGB light sensor, Geo magnetic sensor, Gyro sensor, Fingerprint sensor, Barometer, Hall sensor, E-mail",2016-04-07
1050,,2.7 out of 5 stars,,"Lollipop, Android",WHITE,2 GB,16.4 x 8.8 x 5.2 cm,4G LTE,"Camera, Radio, Internet, E-Mail, music player",2016-04-07
1051,,,"4,299.00",Android,,1 GB,,3G,"5MPe AF front camera, 8MPe AF back camera with BSI sensor and LED flash, 1450mAh battery, 1 GB RAM, 4 GB internal storage (Approx. 2GB built-in Storage is utilize by OS and application files)",2016-04-07
1052,,3.7 out of 5 stars,"6,399.00","Android, Jellybean",White,1 GB,14.3 x 0.9 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1053,,3.2 out of 5 stars,,"Android, Kitkat",White,512 MB,12.6 x 1 x 6.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-07
1054,,4.5 out of 5 stars,"5,849.00",Android,Regal-Gold,,14.6 x 0.8 x 7.2 cm,"GSM, (900/1800 MHz), WCMDA, 3G, (900/2100 MHz), HSPA+, 4G LTE","Dual SIM, Music Player, Video Player, Accelerometer, Ambient light sensor, Hall sensor, E-mail",2016-04-07
1055,,4.1 out of 5 stars,,"Android, Kitkat",Purple,1 GB,15.1 x 7.7 x 0.7 cm,"GSM, (850/900/1800/190o MHz), EDGE, GPRS, 3G, UMTS(900/2100 MHz)","Music Player, Video Player, E-mail, GPS, Accelerometer, Gyrometer, Compass, Proximity, Expandable Memory: 32GB",2016-04-07
1056,,,,"Android, Ice Cream Sandwich",Black-Gun,512 MB,13.5 x 1.1 x 6.6 cm,"GSM, (900/1800/1900/2100 MHz), GPRS, EDGE","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-07
1057,,2.8 out of 5 stars,"19,999.00",Android,Silver,4 GB,15.3 x 1.1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/1900/2100 MHz), 4G, LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, G sensor, eCompass, Gyroscope, Proximity sensor, Light sensor, Hall sensor, E-mail",2016-04-07
1058,,,"3,546.00",Android,Champagne,512 MB,13.6 x 0.9 x 6.8 cm,"GSM, WCDMA, HSDPA/HSUPA, EDGE, GPRS, WiFi","Video Calls, Single SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-07
1059,,3.5 out of 5 stars,"19,799.00",Android,Red,4 GB,15.3 x 1.1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, eCompass, Gyroscope sensor, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 128GB",2016-04-07
1060,,,"8,260.00",Android,white,,6.6 x 0.8 x 13.3 cm,4G LTE,"Video Playback, Dual SIM, Primary Camera, LED Flash",2016-04-07
1061,,2.6 out of 5 stars,"53,999.00",Android,Black,,15 x 0.9 x 7.8 cm,"GSM, EDGE, 4G LTE","Single SIM, GPS, Music Player, Video Player, Accelerometer, Ambient light sensor, Gyroscope, Hall effect sensor, Infrared sensor, Magnetometer, Proximity sensor, E-mail",2016-04-07
1062,,4.3 out of 5 stars,,"Android, Jellybean",White,512 MB,7.4 x 1 x 14.5 cm,"GSM, (900/1800/2100 MHz), EDGE, WiFi, 3G","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1063,,3.9 out of 5 stars,"2,799.00",Android,Black,,11.2 x 1.2 x 6.2 cm,"GSM, 3G, WCDMA, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail",2016-04-07
1064,,,,,,,7.1 x 0.9 x 14 cm,,,2016-04-07
1065,,4 out of 5 stars,"6,020.00",Android,White,1 GB,19.1 x 4 x 16.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Motion sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1066,,2.4 out of 5 stars,"5,599.00",Android,Black,,13.1 x 1 x 6.7 cm,"GSM, 3G, WCDMA, 4G LTE, FDD, TDD, GPRS, EDGE, HSPA+, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-04-07
1067,,2.4 out of 5 stars,"5,999.00","Android, Kitkat",Gold,1 GB,12.4 x 1.1 x 6.5 cm,"GSM, CDMA, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 64GB",2016-04-07
1068,,3.7 out of 5 stars,,"Android, Gingerbread, Android^Gingerbread",Grey,512 MB,13.5 x 1 x 6.7 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Dual SIM, E-mail, Music Player, Video Player, FM Radio",2016-04-07
1069,,3.5 out of 5 stars,,"Android, Jellybean",Black,256 MB,14 x 8.8 x 5.4 cm,"GSM, (900/1800 MHz), WiFi","Dual SIM, Music Player, Video Player, FM Radio, G sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1070,,2.5 out of 5 stars,"4,990.00","Android, Jellybean",Black,1 GB,15.2 x 8.4 x 5.2 cm,"GSM, (900/1800 MHz), UMTS, (2100 MHz), 3G, WiFi","Music Player, Video Player, FM Radio, Video Calls, GPS, G sensor, Proximity sensor, Light sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-07
1071,,1 out of 5 stars,,,,,17.2 x 10.4 x 8.7 cm,,,2016-04-07
1072,,3.7 out of 5 stars,"5,299.00",,,,18.8 x 5.6 x 10 cm,,,2016-04-07
1073,,3.7 out of 5 stars,,"Android, Jellybean",White,2 GB,17.1 x 0.9 x 8.3 cm,"GSM, (850/900/1800/1900 MHz), (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, G-Sensor, O-Click Controller, E-mail, NFC, E-compass, Light and proximity sensor, Gyro meter, Dual mic noise cancellation",2016-04-07
1074,,4 out of 5 stars,"6,642.00","Android, Jellybean",White,1 GB,13.5 x 0.9 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), UMTS, (2100 MHz), 3G, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Compass, G sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1075,,3.3 out of 5 stars,,Android,Black-Blue,512 MB,13.3 x 0.9 x 6.9 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, Expandable Memory: 32GB",2016-04-07
1076,,,,Android,White,256 MB,11.9 x 1 x 6.3 cm,"GSM, 3G, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Expandable Memory: 32GB",2016-04-07
1077,,4.5 out of 5 stars,,"Android, Jellybean",Black,256 MB,16.8 x 0.8 x 8.8 cm,"GSM, (850/900/1800/1900 MHz), WiFi, 3G, GPRS, EDGE","Video Player, Music Player, Accelerometer, Gyro-sensor, Digital compass, Luminance sensor, Hall sensor, Proximity sensor, Expandable Memory: 64GB",2016-04-07
1078,,1 out of 5 stars,,Android,Black,512 MB,12.4 x 0.9 x 6.1 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1079,,3.6 out of 5 stars,,"Android, Kitkat",Charcoal Grey,512 MB,12.1 x 1.1 x 6.3 cm,"GSM, GPRS, EDGE","Dual SIM, Music Player, Video Player",2016-04-07
1080,,3.6 out of 5 stars,"4,647.00",Android,Blue,512 MB,16.2 x 4.5 x 9.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1081,,3.5 out of 5 stars,,"Android, Jellybean",Midnight Black,512 MB,12.1 x 1.1 x 6.3 cm,"GSM, (850/900/1800/1900 MHz), EDGE, WiFi, GPRS","Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-07
1082,,3.7 out of 5 stars,"5,500.00",Android,Black,1 GB,14.3 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), GPRS, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Motion sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1083,,3.2 out of 5 stars,,Android,Pure White,2 GB,15.7 x 1.1 x 7.7 cm,"GSM, 3G, WCDMA, (850/900/1900/2100 MHz), LTE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, G sensor, eCompass, Gyroscope, Proximity sensor, Ambient light sensor, Hall sensor, E-mail",2016-04-07
1084,,3.7 out of 5 stars,,"Android, Kitkat",White,768 MB,13 x 1 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), HSDPA, 3G, (900/2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, GPS, Accelerometer, Proximity sensor, E-mail, Dual SIM, Expandable Memory: 64GB",2016-04-07
1085,,3.3 out of 5 stars,,"Android, Jellybean",Black,1 GB,13.5 x 6.6 x 0.9 cm,"GSM, (900/1800/1900 MHz), EDGE, GPRS","Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-07
1086,,,,"Android, Jelly Bean, Android^Jelly Bean",Black,0.50 GB,12.2 x 1.2 x 6.5 cm,HSDPA,"Expandable Memory Upto 32GB, E-Mail|Music Player|Video Player",2016-04-07
1087,,,,"Android, Gingerbread, Android^Gingerbread",Black,1 GB,,HSDPA,"E-Mail, Music Player, Video Player",2016-04-07
1088,,,,Android,White,,15.7 x 0.9 x 7.7 cm,"GSM, 3G, 4G LTE, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, eCompass, Proximity sensor, Accelerometer, Ambient light sensor, Gyroscope, E-mail",2016-04-07
1089,,5 out of 5 stars,,"Android, Gingerbread",Silver,1 GB,12.2 x 1.1 x 12.2 cm,"GSM, (850/900/1800/1900 MHz), GPRS, EDGE, WiFi","Video Calls, E-mail, GPS",2016-04-07
1090,,3 out of 5 stars,,"Android, Kitkat",Blue,256 MB,11.9 x 1.1 x 6.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-mail",2016-04-07
1091,,3.1 out of 5 stars,"10,380.00",Android,White,2 GB,14 x 0.7 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, eCompass, E-mail",2016-04-07
1092,,3.8 out of 5 stars,"7,199.00",Android,Midnight Blue,1 GB,14.8 x 0.8 x 7.4 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), WiFi 802.11b/g/n","Dual SIM, GPS, Music Player, Video Player, Light sensor, Proximity sensor, IR Blaster, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-07
1093,,,"8,888.00","Lollipop, Android",blue,,7.1 x 0.8 x 14.6 cm,4G LTE,"ZOPO color e zp350 4G LTE + Dual SIM 4G LTE + Dual SIM Give you the speed you need Say goodbye to waiting! Say hello to fast 4G LTE! Browsing the news, downloading information and streaming music online is all blazing fast. Plus, you can use two phone numbers in the same phone., ZOPO color e zp350 5.0-inch HD IPS Display 5.0-inch HD IPS Display Enjoy vivid images The 5.0-inch display makes the COLOR E shine brilliantly. You can enjoy the best image quality on the IPS display even under direct sunlight., 64-bit Quad-Core CPU Gaming Power Unleashed A powerful 64-bit Quad-core MT6735 CPU and ARM Mali-T720 graphics processor (GPU) will allow you to play any modern game released! The performance is improved by 50% and the energy efficiency improved by 150%, compared to the old Mali-400 series. It runs the latest Android 5.1 OS which fully exploits the power of a 64-bit processor!, Android 5.1 Lollipop with Z-UI Deliver a brand new upgrade experience Android 5.1 Lollipop OS with Z-UI runs more smoothly with 1GB RAM, which brings a simple user interface experience and strengthens the notification center management. Meanwhile, it has a power-saving mode and face recognition technology (face unlocking technology). It will deliver a brand new upgraded experience to you!, ZOPO color e zp350 Front and rear LED Flash Front and rear LED Flash Professional looking Selfies. Comparable with DSLR Whether you are in a bar, at the club or coffee shop in low light situations, the professional LED flash can help illuminate your face, enabling your selfies to look fabulous!, 8.0MP AF Camera Capture the best moments clearly Open the camera app and gently touch the screen. Press the shutter button, the 8.0MP rear camera easily captures every moment clearly for you. Go on and share these moments with your friends!",2016-04-07
1094,,3.3 out of 5 stars,"4,499.00",Android,White,,13.4 x 0.9 x 6.6 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, Music Player, Video Player, Accelerometer, E-mail",2016-04-07
1095,,1 out of 5 stars,,Android,Ceramic White,1 GB,13.3 x 1 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), UMTS, (2100 MHz), GPRS, EDGE, 3G, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer sensor, Proximity sensor, E-mail",2016-04-07
1096,,,"4,250.00","Android, Kitkat",Glossy Grey,256 MB,12.8 x 1.1 x 6.5 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1097,,3.7 out of 5 stars,"18,599.00","Android, Kitkat",Blue,1 GB,15.7 x 0.8 x 7.9 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), GPRS, EDGE, WiFi IEEE 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1098,,2.3 out of 5 stars,,"Android, Jellybean",White,768 MB,19.8 x 13 x 5.6 cm,"GSM, (900/1800 MHz), WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1099,,,,android,Champagne,1 GB,12.9 x 6.5 x 1 cm,WCDMA,"Dual Sim (Mini Sim), Android,Mp3,3G ,FM,3.2 MP Camera,Bluetooth,GPRS,Games,GPS, microSD, up to 32 GB, Android OS,vs 4.4.2 (Kitkat),1.2 GHZ Quad core, 1350 Mah Battery",2016-04-07
1100,,,"6,891.00",Android,red,,15.2 x 9.2 x 5.2 cm,,"Video Playback, Dual SIM, Primary Camera, LED Flash",2016-04-07
1101,,3 out of 5 stars,"5,935.00",Android,Black-Blue,,14.5 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (1900/2100 MHz), WiFi","Dual SIM, Music Player, Video Player, G sensor, Light sensor",2016-04-07
1102,,,,android,White,256 MB,,HSDPA,"Expandable Memory Upto 32GB, whatsapp, Facebook, Skype & Twitter,|1400 mAh Battery|Auto Call Recording|2 MP Camera|4 inch Display",2016-04-07
1103,,4.1 out of 5 stars,,Android,Gold,4 GB,15.3 x 0.8 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Single SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, RGB light sensor, Geo magnetic sensor, Gyro sensor, Fingerprint sensor, Barometer, Hall sensor, E-mail",2016-04-07
1104,,,"8,260.00",Android,blue,,6.6 x 0.8 x 13.3 cm,4G LTE,"Video Playback, Dual SIM, Primary Camera, LED Flash",2016-04-07
1105,,1 out of 5 stars,"3,635.00",Android,White,,13.5 x 1 x 6.6 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi 802.11b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, E-mail",2016-04-07
1106,,4.2 out of 5 stars,"6,699.00",Android,Champange Gold,1 GB,11 x 1 x 6.3 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Expandable Memory: 32GB",2016-04-07
1107,,4.6 out of 5 stars,"24,199.00","Android, AndroidTM 5.1, Lollipop",Graphite Grey,3 GB,21.5 x 10.1 x 5.1 cm,,"16MP Rear, 8MP front camera, 3GB RAM 32GB Memory and 128GB expandable memory, Qualcomm® SnapdragonTM 1.7GHz 64-bit octa core processor, AndroidTM 5.1, Lollipop, 5"" Full HD (1920*1080) Display,Multitouch Capacitive, Full HD, IPS @ >400ppi, 4G,3G and 2G network supported, WLAN: WiFi 802.11 b/g/n, WiFi hotspot, Bluetooth® 4.1 LE",2016-04-07
1108,,3.2 out of 5 stars,,"Android, Kitkat",Black,512 MB,15.3 x 9.1 x 6 cm,"GSM, (850/900/1800/1900), 3G, WCDMA (900/2100), WiFi","Dual SIM, Light Sensor, Gravity Sensor and Proximity Sensor, Expandable Memory: 32GB",2016-04-07
1109,,4.2 out of 5 stars,,"Android, Kitkat",Black,2 GB,15.1 x 0.7 x 7.7 cm,"GSM, HSPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, E-mail, Expandable Memory: 64GB",2016-04-07
1110,,3.6 out of 5 stars,,Android,Black-Grey,0.50 GB,13.4 x 1 x 6.7 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (900/2100 MHz), GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-04-07
1111,,,,"Android, jellyBean, Android^jellyBean",Black,512 MB,,HSDPA,"Expandable Memory Upto 32GB, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, Gyro sensor, Compass, E-mail",2016-04-07
1112,,2.5 out of 5 stars,"4,999.00",Android,Grey,1 GB,14.5 x 0.9 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-07
1113,,4.2 out of 5 stars,,Android,silver,1 GB,15.4 x 9.4 x 7.2 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-07
1114,,,,Android,White,1 GB,14.6 x 7.3 x 0.9 cm,3G,"Android 4.4.2 KitKat OS, 1.3 GHz Quad Core Processor, 3G With Wifi, 8 MP Primary Camera, 3 MP Secondary Camera",2016-04-07
1115,,4.7 out of 5 stars,,"Android, jellyBean, Android^jellyBean",Black,1 GB,13 x 6.5 x 0.8 cm,HSDPA,"Screen Size : 4.5 inches, Primary : 8 MP, 3264 x 2448 pixels, autofocus, LED flash, Wi-Fi : Wi-Fi 802.11 b/g/n, Wi-Fi hotspot, Fm Radio : Yes, Battery Type : Li-Ion 2000 mAh battery",2016-04-07
1116,,,"6,770.00",Android,WHITE/SILVER,,0.9 x 7.2 x 14.5 cm,,"Dual SIM, Primary Camera",2016-04-07
1117,,3 out of 5 stars,"3,999.00",android,White,,14.8 x 8.6 x 3.4 cm,GSM,"Dual Sim (EVDO + GSM), Android Jelly Bean 4.1, Wifi enabled, Qualcomm 1Ghz Dual Core Processor, 2 MP Rear Camera, 0.3MP front camera, EVDO + GSM, 4.0 Inch Capacitive touch screen, 1600 mAh Battery, Built in GPS, Expandable memory upto 32gb",2016-04-07
1118,,4 out of 5 stars,"7,564.00","Android, Jellybean",White,1 GB,21 x 19.4 x 3.6 cm,"GSM, (900/1800 MHZ), UMTS, 3G, (2100 MHz), GPRS, WiFi","Music Player, Video Player, FM Radio, GPS, Proximity sensor, Light sensor, Gravity sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-07
1119,,4.1 out of 5 stars,"8,999.00",Android,Black,,15.2 x 0.9 x 7.7 cm,"GSM, (900/1800/1900 MHz), WCDMA, (900/2100 MHz), WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, Gyro sensor, eCompass, Finger print sensor, E-mail",2016-04-07
1120,,3.8 out of 5 stars,"42,290.00",Android,Graphite Black,3 GB,14.6 x 0.7 x 7.2 cm,"GSM, HSPA, 3G, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Fingerprint sensor, Ambient light sensor, Proximity sensor, E-mail, Expandable Memory: 200GB",2016-04-07
1121,,4.2 out of 5 stars,"23,899.00","Android, Kitkat",Grey,2 GB,14.6 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi 802.11 a/b/g/n","Video Calls, Single SIM, GPS, Music Player, Video Player, Accelerometer, Gyrometer, Proximity sensor, eCompass, E-mail, Expandable Memory: 128GB",2016-04-07
1122,,3.5 out of 5 stars,,"Android, Jellybean",Dark Blue,256 MB,11.5 x 1.3 x 6.2 cm,"GSM, WiFi","Dual SIM, Proximity sensor, Accelerometer",2016-04-07
